MD7K	62HH2	accepted	species	Boletus subparvulus	A.H. Sm. & Thiers
MCVN	62HH2	accepted	species	Boletus perroseus	E. Horak
MC9G	62HH2	accepted	species	Boletus albobrunnescens	Desjardin, Dentinger & D. Arora
MD2F	62HH2	accepted	species	Boletus roseobadius	A.H. Sm. & Thiers
MD5Z	62HH2	accepted	species	Boletus sphaerocystis	A.H. Sm. & Thiers
MCP4	62HH2	accepted	species	Boletus kumaeus	R. Heim
68N67	62HH2	accepted	species	Boletus astratus	Q.B. Wang & Y.J. Yao
MCQY	62HH2	accepted	species	Boletus luteoloincrustatus	R. Flores & Simonini
MD3F	62HH2	accepted	species	Boletus rubroglutinosus	Corner
MDB7	62HH2	accepted	species	Boletus vinaceobasis	A.H. Sm. & Thiers
MCTT	62HH2	accepted	species	Boletus novae-zelandiae	McNabb
MCF4	62HH2	accepted	species	Boletus coffeatus	(A.H. Sm. & Thiers) Hlaváček
MCRQ	62HH2	accepted	species	Boletus megasporus	M. Zang
MD9V	62HH2	accepted	species	Boletus umbriniporus	Hongo
B2SV2	62HH2	accepted	species	Boletus himalayensis	Jabeen & Sarwar, Khalid
5WN6J	62HH2	accepted	species	Boletus cicognanii	Ubaldi
MD39	62HH2	accepted	species	Boletus rubrifibrillosus	Corner
MCQ8	62HH2	accepted	species	Boletus lignatilis	Berk. & M.A. Curtis
MCTD	62HH2	accepted	species	Boletus nigriceps	Herter
MD8V	62HH2	accepted	species	Boletus tomentoides	Hlaváček
5WN77	62HH2	accepted	species	Boletus miniatopallescens	A.H. Sm. & Thiers
MCYH	62HH2	accepted	species	Boletus purpureorubellus	T.J. Baroni, Yetter & Norar.
MCQP	62HH2	accepted	species	Boletus lubricus	Corner
68MVK	62HH2	accepted	species	Boletus ratonjoghensis	Gardezi
MCWK	62HH2	accepted	species	Boletus poeticus	Corner
68MVC	62HH2	accepted	species	Boletus brevitubus	M. Zang
MD3X	62HH2	accepted	species	Boletus rugosovinosus	Raithelh.
MCJQ	62HH2	accepted	species	Boletus flavorubellus	Thiers & A.H. Sm.
B2YHC	62HH2	accepted	species	Boletus kundabungkid	T. Lebel, K. Syme & Davoodian
MCSN	62HH2	accepted	species	Boletus monsfraseri	Corner
MCJZ	62HH2	accepted	species	Boletus formosus	Corner
MCDN	62HH2	accepted	species	Boletus carpinicola	Pilát
68N7K	62HH2	accepted	species	Boletus recapitulatus	D. Chakr., K. Das, Baghela, S.K. Singh & Dentinger
5WN73	62HH2	accepted	species	Boletus fuligineotomentosus	Singer
MD28	62HH2	accepted	species	Boletus roodyi	B. Ortiz, D.P. Lewis & Both
MCHQ	62HH2	accepted	species	Boletus fairchildianus	(Singer) Singer
MCLX	62HH2	accepted	species	Boletus harrisonii	A.H. Sm. & Thiers
MDBF	62HH2	accepted	species	Boletus viscidiceps	B. Feng, Y.Y. Cui, J.P. Xu & Zhu L. Yang
MD63	62HH2	accepted	species	Boletus spiculipes	Corner
MCD9	62HH2	accepted	species	Boletus candidissimus	T.H.G. Pham, A.V. Alexandrova & O.V. Morozova
68MVV	62HH2	accepted	species	Boletus umbrinipileus	B. Feng, Y.Y. Cui, J.P. Xu & Zhu L. Yang
5WMW7	62HH2	accepted	species	Boletus tomentipes	Earle
MCWM	62HH2	accepted	species	Boletus polychrous	Corner
MCSZ	62HH2	accepted	species	Boletus nancyae	A.H. Sm. & Thiers
MCRP	62HH2	accepted	species	Boletus megalosporus	Berk.
5WMWG	62HH2	accepted	species	Boletus odaiensis	Hongo
MCSS	62HH2	accepted	species	Boletus mottiae	Thiers
MD5J	62HH2	accepted	species	Boletus smithii	Thiers
MCBW	62HH2	accepted	species	Boletus blanditus	Corner
MDB8	62HH2	accepted	species	Boletus vinosulus	Kluzák, Papoušek & Šutara
68MVG	62HH2	accepted	species	Boletus chilensis	Singer
MD5P	62HH2	accepted	species	Boletus sordidiformis	(Murrill) Murrill
MCNG	62HH2	accepted	species	Boletus indoedulis	D. Chakr., K. Das, Baghela, S. Adhikari & Halling
68MWD	62HH2	accepted	species	Boletus orovillus	Thiers & Kowalski
MCFL	62HH2	accepted	species	Boletus coniferarum	Lebedeva
MCP2	62HH2	accepted	species	Boletus kermesinus	Har. Takah., Taneyama & A. Koyama
5WN6M	62HH2	accepted	species	Boletus chippewaensis	A.H. Sm. & Thiers
MCQM	62HH2	accepted	species	Boletus loyita	E. Horak
MCC3	62HH2	accepted	species	Boletus botryoides	B. Feng, Y.Y. Cui, J.P. Xu & Zhu L. Yang
MD42	62HH2	accepted	species	Boletus rugulosiceps	B. Ortiz, T.J. Baroni & Lodge
MD79	62HH2	accepted	species	Boletus subfraternus	Coker & Beers
MCSM	62HH2	accepted	species	Boletus monilifer	B. Feng, Y.Y. Cui, J.P. Xu & Zhu L. Yang
MCV6	62HH2	accepted	species	Boletus patriciae	A.H. Sm. & Thiers
MD7P	62HH2	accepted	species	Boletus subsensibilis	(Murrill) Murrill
5WN7X	62HH2	accepted	species	Boletus viridis	(Heinem. & Gooss.-Font.) Corner
MD7C	62HH2	accepted	species	Boletus subgraveolens	A.H. Sm. & Thiers
MCH8	62HH2	accepted	species	Boletus eberwhitei	A.H. Sm. & Thiers
MCCR	62HH2	accepted	species	Boletus brunneus	Cooke & Massee
68N75	62HH2	accepted	species	Boletus cyanicolor	L. Rémy
MCNP	62HH2	accepted	species	Boletus intentus	Corner
68N86	62HH2	accepted	species	Boletus vanderbiltianus	Murrill
MD5V	62HH2	accepted	species	Boletus speciosus	Frost
68N7B	62HH2	accepted	species	Boletus aurantioruber	(E.A. Dick & Snell) Both, Bessette & W.J. Neill
MD4R	62HH2	accepted	species	Boletus semitarius	Corner
68N6M	62HH2	accepted	species	Boletus chlamydosporus	Corner
MCN9	62HH2	accepted	species	Boletus inaequilateralis	Gardezi
MCX9	62HH2	accepted	species	Boletus pseudo-olivaceus	A.H. Sm. & Thiers
68N78	62HH2	accepted	species	Boletus mahogonicolor	Bessette, Both & Dunaway
MCYJ	62HH2	accepted	species	Boletus purus	Corner
MCQL	62HH2	accepted	species	Boletus loricaceus	Beeli
MCBV	62HH2	accepted	species	Boletus billieae	Both, Bessette & W.J. Neill
MCXF	62HH2	accepted	species	Boletus pseudofrostii	B. Ortiz
MD3P	62HH2	accepted	species	Boletus rufocinnamomeus	A.H. Sm. & Thiers
MCY8	62HH2	accepted	species	Boletus punctilifer	W.F. Chiu
MCKJ	62HH2	accepted	species	Boletus fulvomaculatus	Estadès & Lannoy
68N8G	62HH2	accepted	species	Boletus oksapminensis	Hongo
MCR9	62HH2	accepted	species	Boletus mahoganicoloroides	B. Ortiz, Both & T.J. Baroni
MCHT	62HH2	accepted	species	Boletus farinolens	Corner
MCBG	62HH2	accepted	species	Boletus bannaensis	Har. Takah.
68N7Q	62HH2	accepted	species	Boletus squamulistipes	M. Zang
MCGS	62HH2	accepted	species	Boletus dimocarpicola	M. Zang & Sittigul
68N66	62HH2	accepted	species	Boletus atkinsonii	Peck
68N7Z	62HH2	accepted	species	Boletus vermiculosoides	A.H. Sm. & Thiers
MCBD	62HH2	accepted	species	Boletus bainiugan	Dentinger
68N7D	62HH2	accepted	species	Boletus bakeri	Tracy & Earle
MCHN	62HH2	accepted	species	Boletus fagacicola	B. Feng, Y.Y. Cui, J.P. Xu & Zhu L. Yang
5WN7R	62HH2	accepted	species	Boletus roseoareolatus	B. Ortiz & T.J. Baroni
MD5X	62HH2	accepted	species	Boletus spectabilissimus	Watling
68N72	62HH2	accepted	species	Boletus citrifragrans	W.F. Chiu & M. Zang
MD8W	62HH2	accepted	species	Boletus tomentososquamulosus	Lj.N. Vassiljeva
5WMVG	62HH2	accepted	species	Boletus changensis	(Rostr.) Sacc. & D. Sacc.
68MVL	62HH2	accepted	species	Boletus pseudostrobilomyces	W.F. Chiu
MDBX	62HH2	accepted	species	Boletus yunnanensis	W.F. Chiu
MCYT	62HH2	accepted	species	Boletus quercophilus	Halling & G.M. Muell.
MCS3	62HH2	accepted	species	Boletus michoacanus	Singer
MCQ5	62HH2	accepted	species	Boletus leuphaeus	J. Blum
68N8J	62HH2	accepted	species	Boletus pallidissimus	Watling
MCL6	62HH2	accepted	species	Boletus generosus	Har. Takah.
MCBJ	62HH2	accepted	species	Boletus barrowsii	Thiers & A.H. Sm.
MD6S	62HH2	accepted	species	Boletus subaereus	Pilát
MCV8	62HH2	accepted	species	Boletus paulae	J. García, Singer & F. Garza-Ocañas
MD54	62HH2	accepted	species	Boletus silvaticus	Thiers
MCBH	62HH2	accepted	species	Boletus barragensis	Grgur.
MD4S	62HH2	accepted	species	Boletus sensibilis	Peck
5WMVY	62HH2	accepted	species	Boletus vermiculosus	Peck
MCDQ	62HH2	accepted	species	Boletus castaneobrunneus	Z.S. Bi
5WMWD	62HH2	accepted	species	Boletus orientialbus	N.K. Zeng & Zhu L. Yang
MCP5	62HH2	accepted	species	Boletus kuthanii	Assyov & Denchev
MCS9	62HH2	accepted	species	Boletus miniatoaurantiacus	C.S. Bi & Loh
68MW3	62HH2	accepted	species	Boletus rubroflammeus	A.H. Sm. & Thiers
MCH3	62HH2	accepted	species	Boletus durhamensis	B. Ortiz, Bessette & McConnell
68MW5	62HH2	accepted	species	Boletus variipes	Peck
MCM9	62HH2	accepted	species	Boletus hiratsukae	Nagas.
5WN8C	62HH2	accepted	species	Boletus nugatorius	Corner
MCDG	62HH2	accepted	species	Boletus carminiporus	Bessette, Both & Dunaway
MCZJ	62HH2	accepted	species	Boletus reichertii	Aviz.-Hersh. & Binyam.
5WN7B	62HH2	accepted	species	Boletus atroviolaceus	(Höhn.) W.F. Chiu
MCXJ	62HH2	accepted	species	Boletus pseudoparvulus	C.S. Bi
5WN68	62HH2	accepted	species	Boletus araucariae	Garrido
MD2K	62HH2	accepted	species	Boletus roseolateritius	Bessette, Both & Dunaway
MD52	62HH2	accepted	species	Boletus shiyong	Dentinger
MCZN	62HH2	accepted	species	Boletus reticulatus	Schaeff.
MCB6	62HH2	accepted	species	Boletus austroedulis	Halling & N.A. Fechner
MCV7	62HH2	accepted	species	Boletus patrioticus	T.J. Baroni, Bessette & Roody
MDBH	62HH2	accepted	species	Boletus viscidocorrugis	Both
MD37	62HH2	accepted	species	Boletus rubriceps	D. Arora & J.L. Frank
MCMX	62HH2	accepted	species	Boletus hypohaematicus	Singer
4XK3M	7H8S	accepted	species	Singeromyces ferrugineus	M.M. Moser
JXNF	36F6	accepted	species	Austropaxillus mcnabbii	(Singer, J. García & L.D. Gómez) Jarosch
JXNH	36F6	accepted	species	Austropaxillus nothofagi	(McNabb) Bresinsky & Jarosch
JXNB	36F6	accepted	species	Austropaxillus boletinoides	(Singer) Bresinsky & Jarosch
JXNC	36F6	accepted	species	Austropaxillus chilensis	(Garrido) Bresinsky & Jarosch
67XH4	36F6	accepted	species	Austropaxillus infundibuliformis	(Cleland) Bresinsky & Jarosch
JXND	36F6	accepted	species	Austropaxillus contulmensis	(Garrido) Bresinsky
JXNG	36F6	accepted	species	Austropaxillus muelleri	(Berk.) Bresinsky & Jarosch
JXNJ	36F6	accepted	species	Austropaxillus squarrosus	(McNabb) Bresinsky & Jarosch
JXNK	36F6	accepted	species	Austropaxillus statuum	(Speg.) Bresinsky & Jarosch
3HSZJ	4RVF	accepted	species	Gymnopaxillus morchelliformis	E. Horak
3HSZH	4RVF	accepted	species	Gymnopaxillus crubensis	Calvelo & Lorenzo
3HSZL	4RVF	accepted	species	Gymnopaxillus vestitus	Claridge, Trappe & Castellano
3HSZK	4RVF	accepted	species	Gymnopaxillus nudus	Claridge, Trappe & Castellano
3GSMY	4PVR	accepted	species	Gomphidius griseovinaceus	Kalamees
3GSMT	4PVR	accepted	species	Gomphidius flavipes	Peck
3GSND	4PVR	accepted	species	Gomphidius pseudoflavipes	O.K. Mill. & F.J. Camacho
9XS6L	4PVR	accepted	species	Gomphidius roseus	(Fr.) Oudem.
3GSNC	4PVR	accepted	species	Gomphidius oregonensis	Peck
3GSMR	4PVR	accepted	species	Gomphidius borealis	O.K. Mill., Aime & Peintner
3GSMQ	4PVR	accepted	species	Gomphidius alachuanus	Murrill
9Z7TR	4PVR	accepted	species	Gomphidius pseudoglutinosus	K. Das, Hembrom, A. Parihar & Vizzini
3GSN7	4PVR	accepted	species	Gomphidius maculatus	(Scop.) Fr.
6KPS7	4PVR	accepted	species	Gomphidius nigricans	Peck
3GSNS	4PVR	accepted	species	Gomphidius tyrrhenicus	D. Antonini & M. Antonini
3GSN3	4PVR	accepted	species	Gomphidius largus	O.K. Mill.
3GSMW	4PVR	accepted	species	Gomphidius glutinosus	(Schaeff.) Fr.
B32PJ	4PVR	accepted	species	Gomphidius albipes	Yu Li & L.L. Qi
6KQ3V	4PVR	accepted	species	Gomphidius pseudomaculatus	O.K. Mill.
3GSNP	4PVR	accepted	species	Gomphidius subroseus	Kauffman
3GSZD	62SM2	accepted	species	Gomphogaster leucosarx	(A.H. Sm. & Singer) O.K. Mill.
N8BH	3CWY	accepted	species	Brauniellula nancyae	A.H. Sm. & Singer
N8BF	3CWY	accepted	species	Brauniellula crassitunicata	Pacioni & Fogel
5YJ3D	3PCR	accepted	species	Chroogomphus sibiricus	(Singer) O.K. Mill.
5YJ9S	3PCR	accepted	species	Chroogomphus albipes	(Zeller) Yan C. Li & Zhu L. Yang
5YJ2H	3PCR	accepted	species	Chroogomphus filiformis	Yan C. Li & Zhu L. Yang
5YJ3C	3PCR	accepted	species	Chroogomphus rutilus	(Schaeff.) O.K. Mill.
5YJ3B	3PCR	accepted	species	Chroogomphus roseolus	Yan C. Li & Zhu L. Yang
5YJ28	3PCR	accepted	species	Chroogomphus ochraceus	(Kauffman) O.K. Mill.
5YJ29	3PCR	accepted	species	Chroogomphus orientirutilus	Yan C. Li & Zhu L. Yang
9Z3SJ	3PCR	accepted	species	Chroogomphus pakistanicus	M. Kiran & A.N. Khalid
5YJ3F	3PCR	accepted	species	Chroogomphus tomentosus	(Murrill) O.K. Mill.
5YJ25	3PCR	accepted	species	Chroogomphus pseudotomentosus	O.K. Mill. & Aime
5YJ27	3PCR	accepted	species	Chroogomphus purpurascens	(Lj.N. Vassiljeva) M.M. Nazarova
5YJ26	3PCR	accepted	species	Chroogomphus pseudovinicolor	O.K. Mill.
9Z3SK	3PCR	accepted	species	Chroogomphus pruinosus	M. Kiran & A.N. Khalid
5YJ2F	3PCR	accepted	species	Chroogomphus jamaicensis	(Murrill) O.K. Mill.
5YJ2B	3PCR	accepted	species	Chroogomphus confusus	Yan C. Li & Zhu L. Yang
5YJ9T	3PCR	accepted	species	Chroogomphus asiaticus	O.K. Mill. & Aime
5YJ3K	3PCR	accepted	species	Chroogomphus superiorensis	(Kauffman & A.H. Sm.) Singer
5YJ3G	3PCR	accepted	species	Chroogomphus vinicolor	(Peck) O.K. Mill.
5YJ23	3PCR	accepted	species	Chroogomphus mediterraneus	(Finschow) Vila, Pérez-De-Greg. & G. Mir
5YJ2D	3PCR	accepted	species	Chroogomphus helveticus	(Singer) M.M. Moser
B2MB6	3PCR	accepted	species	Chroogomphus himalayanus	K. Das, Hembrom, A. Parihar & Vizzini
5YJ2K	3PCR	accepted	species	Chroogomphus fulmineus	(R. Heim) Courtec.
5YJ24	3PCR	accepted	species	Chroogomphus papillatus	(Raithelh.) Raithelh.
5YJ22	3PCR	accepted	species	Chroogomphus loculatus	Trappe & O.K. Mill.
5YJ3J	3PCR	accepted	species	Chroogomphus subfulmineus	Niskanen, Loizides, Scambler & Liimat.
5YJ2G	3PCR	accepted	species	Chroogomphus leptocystis	(Singer) O.K. Mill.
6C9TR	62PSL	accepted	species	Cystogomphus humblotii	Singer
4SD9X	78Z7	accepted	species	Rhizopogon ochroleucoides	A.H. Sm.
4SDCM	78Z7	accepted	species	Rhizopogon verii	Pacioni
78V5Z	78Z7	accepted	species	Rhizopogon dormitzeri	Corda
4SD5L	78Z7	accepted	species	Rhizopogon albus	(Bull.) Fr.
4SD8P	78Z7	accepted	species	Rhizopogon kretzerae	Grubisha, Dowie & S.L. Mill.
4SD9M	78Z7	accepted	species	Rhizopogon nigrescens	Coker & Couch
4SDBN	78Z7	accepted	species	Rhizopogon suavis	Quél.
4SD6D	78Z7	accepted	species	Rhizopogon briardii	Boud.
4SD8F	78Z7	accepted	species	Rhizopogon idahoensis	A.H. Sm.
4SDCC	78Z7	accepted	species	Rhizopogon thaxteri	Zeller
4SDCP	78Z7	accepted	species	Rhizopogon vestitus	K.A. Harrison & A.H. Sm.
4SD8K	78Z7	accepted	species	Rhizopogon inversus	K.A. Harrison & A.H. Sm.
4SDC9	78Z7	accepted	species	Rhizopogon superiorensis	A.H. Sm.
4SD8Q	78Z7	accepted	species	Rhizopogon laetiflavus	A.H. Sm.
4SD9V	78Z7	accepted	species	Rhizopogon ochraceobrunnescens	A.H. Sm.
4SD95	78Z7	accepted	species	Rhizopogon maculatus	Zeller & C.W. Dodge
B34TJ	78Z7	accepted	species	Rhizopogon cashmerianus	M.D. Talie & A.H. Wani
4SD5V	78Z7	accepted	species	Rhizopogon arenicola	A.H. Sm.
4SD9Z	78Z7	accepted	species	Rhizopogon odoratus	A.H. Sm.
4SD8Y	78Z7	accepted	species	Rhizopogon luteoloides	A.H. Sm.
78V8F	78Z7	accepted	species	Rhizopogon parasiticus	Coker & Totten
4SDCB	78Z7	accepted	species	Rhizopogon tephroglebus	K.A. Harrison & A.H. Sm.
4SDB8	78Z7	accepted	species	Rhizopogon rubrocorticeus	Zeller & C.W. Dodge
4SD69	78Z7	accepted	species	Rhizopogon baxteri	A.H. Sm.
4SD9K	78Z7	accepted	species	Rhizopogon mutabilis	A.H. Sm.
4SD8B	78Z7	accepted	species	Rhizopogon honoratoi	Speg.
4SDBR	78Z7	accepted	species	Rhizopogon subaustralis	A.H. Sm.
4SDCF	78Z7	accepted	species	Rhizopogon tsugae	A.H. Sm.
4SD79	78Z7	accepted	species	Rhizopogon cylindrisporus	A.H. Sm.
7975X	78Z7	accepted	species	Rhizopogon arctostaphyli	A.H. Sm.
4SD9R	78Z7	accepted	species	Rhizopogon obscurus	A.H. Sm.
4SDCZ	78Z7	accepted	species	Rhizopogon webbii	Corda
4SDCD	78Z7	accepted	species	Rhizopogon togasawarius	Mujic, K. Hosaka & Spatafora
4SD8R	78Z7	accepted	species	Rhizopogon lapponicus	P. Karst.
4SD6W	78Z7	accepted	species	Rhizopogon cinerascens	A.H. Sm.
7975Z	78Z7	accepted	species	Rhizopogon himalayensis	(Castellano, S.L. Mill., L. Singh bis & T.N. Lakh.) A.B. Mujic & M.E. Sm.
4SD5G	78Z7	accepted	species	Rhizopogon affinis	Velen.
796WC	78Z7	accepted	species	Rhizopogon oswaldii	A.H. Sm.
4SDBJ	78Z7	accepted	species	Rhizopogon sinoalbidus	Lin Li & Shu H. Li
4SD8W	78Z7	accepted	species	Rhizopogon luteoalboides	A.H. Sm.
4SD6L	78Z7	accepted	species	Rhizopogon brunsii	Grubisha & Trappe
4SD9S	78Z7	accepted	species	Rhizopogon obtextus	(Spreng.) R. Rauschert
4SD9Y	78Z7	accepted	species	Rhizopogon ochroleucus	A.H. Sm.
4SD8X	78Z7	accepted	species	Rhizopogon luteoalbus	A.H. Sm.
6X6WH	78Z7	accepted	species	Rhizopogon pedicellus	A.H. Sm.
4SD8Z	78Z7	accepted	species	Rhizopogon luteolus	Fr.
9ZF8J	78Z7	accepted	species	Rhizopogon songmaodan	R. Wang & Fu Q. Yu
6X78G	78Z7	accepted	species	Rhizopogon proximus	A.H. Sm.
4SD97	78Z7	accepted	species	Rhizopogon marchii	(Bres.) Zeller & C.W. Dodge
4SD86	78Z7	accepted	species	Rhizopogon griseoglebus	A.H. Sm.
4SD7K	78Z7	accepted	species	Rhizopogon evadens	A.H. Sm.
4SD8N	78Z7	accepted	species	Rhizopogon kauffmanii	A.H. Sm. & Zeller
4SD9D	78Z7	accepted	species	Rhizopogon milleri	A.H. Sm.
796WJ	78Z7	accepted	species	Rhizopogon reae	A.H. Sm.
796WF	78Z7	accepted	species	Rhizopogon parksii	A.H. Sm.
6WV8J	78Z7	accepted	species	Rhizopogon pseudovillosulus	A.H. Sm.
4SD89	78Z7	accepted	species	Rhizopogon hawkerae	A.H. Sm.
4SD9F	78Z7	accepted	species	Rhizopogon mohelnensis	Velen.
6X78F	78Z7	accepted	species	Rhizopogon pannosus	Zeller & C.W. Dodge
6X6WF	78Z7	accepted	species	Rhizopogon pachyspora	Hosford
4SDBZ	78Z7	accepted	species	Rhizopogon sublateritius	A.H. Sm.
4SDCN	78Z7	accepted	species	Rhizopogon vesiculosus	A.H. Sm.
4SD8C	78Z7	accepted	species	Rhizopogon hymenogastrosporus	Soehner
4SDBK	78Z7	accepted	species	Rhizopogon sipei	A.H. Sm.
7978D	78Z7	accepted	species	Rhizopogon olivaceofuscus	A.H. Sm.
4SD7N	78Z7	accepted	species	Rhizopogon fabri	Trappe
4SD9B	78Z7	accepted	species	Rhizopogon mengei	M.F. Allen, Trappe & T.R. Horton
4SDBV	78Z7	accepted	species	Rhizopogon subcitrinus	A.H. Sm.
6X78J	78Z7	accepted	species	Rhizopogon quercicola	A.H. Sm.
4SDBL	78Z7	accepted	species	Rhizopogon smithii	Hosford
4SD6Y	78Z7	accepted	species	Rhizopogon clavitisporus	A.H. Sm.
4SD67	78Z7	accepted	species	Rhizopogon avellaneitectus	A.H. Sm.
4SD7T	78Z7	accepted	species	Rhizopogon florencianus	A.H. Sm.
4SD7G	78Z7	accepted	species	Rhizopogon duriusculus	Velen.
4SDB6	78Z7	accepted	species	Rhizopogon roseolus	(Corda) Th. Fr.
4SDD2	78Z7	accepted	species	Rhizopogon willamettensis	H.V. Sm. & A.H. Sm.
4SD64	78Z7	accepted	species	Rhizopogon atroviolaceus	A.H. Sm.
4SD7Q	78Z7	accepted	species	Rhizopogon flavidus	Lin Li & Shu H. Li
4SD99	78Z7	accepted	species	Rhizopogon melanogastroides	M. Lange
4SD7X	78Z7	accepted	species	Rhizopogon gangliformis	Corda
4SD7V	78Z7	accepted	species	Rhizopogon fragrans	A.H. Sm.
796WG	78Z7	accepted	species	Rhizopogon pseudoalbus	A.H. Sm.
4SD85	78Z7	accepted	species	Rhizopogon graveolens	(Vittad.) Tul. & C. Tul.
796WH	78Z7	accepted	species	Rhizopogon pinyonensis	K.A. Harrison & A.H. Sm.
4SD63	78Z7	accepted	species	Rhizopogon atlanticus	Coker & C.W. Dodge
6X78H	78Z7	accepted	species	Rhizopogon piceus	Berk. & M.A. Curtis
4SD6C	78Z7	accepted	species	Rhizopogon borealis	P. Karst.
6X6WJ	78Z7	accepted	species	Rhizopogon pumilionum	(Ade) Bataille
4SDB4	78Z7	accepted	species	Rhizopogon rodwayi	McAlpine
4SD65	78Z7	accepted	species	Rhizopogon aurantiacus	A.H. Sm.
4SD94	78Z7	accepted	species	Rhizopogon macrocoilos	Corda
7978H	78Z7	accepted	species	Rhizopogon ponderosus	A.H. Sm.
4SDCQ	78Z7	accepted	species	Rhizopogon villescens	A.H. Sm.
7978J	78Z7	accepted	species	Rhizopogon reticarpus	Velen.
4SDCV	78Z7	accepted	species	Rhizopogon virescens	Sacc.
4SD84	78Z7	accepted	species	Rhizopogon granuloflavus	M.P. Martín, M. Dueñas & Tellería
4SD7F	78Z7	accepted	species	Rhizopogon dubius	(Corda) De Toni
4SD72	78Z7	accepted	species	Rhizopogon cokeri	A.H. Sm.
4SD7J	78Z7	accepted	species	Rhizopogon ellipsosporus	Trappe, Castellano & Amar.
6X78L	78Z7	accepted	species	Rhizopogon separabilis	Zeller
4SDC3	78Z7	accepted	species	Rhizopogon subpurpurascens	A.H. Sm.
4SD9T	78Z7	accepted	species	Rhizopogon occidentalis	Zeller & C.W. Dodge
78V8J	78Z7	accepted	species	Rhizopogon radicans	Lloyd
4SDC4	78Z7	accepted	species	Rhizopogon subradicatus	A.H. Sm.
6X6WD	78Z7	accepted	species	Rhizopogon libocedri	A.H. Sm.
4SD82	78Z7	accepted	species	Rhizopogon gilkeyae	A.H. Sm.
4SDC2	78Z7	accepted	species	Rhizopogon subolivascens	A.H. Sm.
4SD8J	78Z7	accepted	species	Rhizopogon inquinatus	A.H. Sm.
4SD9L	78Z7	accepted	species	Rhizopogon niger	(Lloyd) Zeller & C.W. Dodge
4SD76	78Z7	accepted	species	Rhizopogon corsicus	Demoulin & Moyers.
4SDBH	78Z7	accepted	species	Rhizopogon singularis	K.A. Harrison & A.H. Sm.
6WV5Z	78Z7	accepted	species	Rhizopogon brownii	A.H. Sm.
78V8C	78Z7	accepted	species	Rhizopogon oregonensis	A.H. Sm.
4SDBW	78Z7	accepted	species	Rhizopogon subclavitisporus	A.H. Sm.
4SD5P	78Z7	accepted	species	Rhizopogon alpestris	A.H. Sm.
4SD7S	78Z7	accepted	species	Rhizopogon flavus	Petch
4SD9W	78Z7	accepted	species	Rhizopogon ochraceorubens	A.H. Sm.
4SD5N	78Z7	accepted	species	Rhizopogon alkalivirens	A.H. Sm.
4SD7M	78Z7	accepted	species	Rhizopogon exiguus	Zeller
4SDCK	78Z7	accepted	species	Rhizopogon variabilisporus	A.H. Sm.
4SDC5	78Z7	accepted	species	Rhizopogon subsalmonius	A.H. Sm.
4SDB2	78Z7	accepted	species	Rhizopogon rhizophorus	Velen.
7978F	78Z7	accepted	species	Rhizopogon parvisporus	Bowerman
6WV8G	78Z7	accepted	species	Rhizopogon praestans	K.A. Harrison & A.H. Sm.
4SD7H	78Z7	accepted	species	Rhizopogon ellenae	A.H. Sm.
4SDBF	78Z7	accepted	species	Rhizopogon sepelibilis	A.H. Sm.
4SD6F	78Z7	accepted	species	Rhizopogon brunneicolor	A.H. Sm.
4SD6H	78Z7	accepted	species	Rhizopogon brunneiniger	A.H. Sm.
6WV8D	78Z7	accepted	species	Rhizopogon hysterangioides	A.H. Sm.
4SDBM	78Z7	accepted	species	Rhizopogon sordidus	A.H. Sm.
4SD6R	78Z7	accepted	species	Rhizopogon canadensis	K.A. Harrison & A.H. Sm.
4SD5W	78Z7	accepted	species	Rhizopogon argillaceus	A.H. Sm.
78V8L	78Z7	accepted	species	Rhizopogon subcinnamomeus	A.H. Sm.
4SD5H	78Z7	accepted	species	Rhizopogon albidus	A.H. Sm.
4SDBP	78Z7	accepted	species	Rhizopogon subalpinus	A.H. Sm.
4SDCJ	78Z7	accepted	species	Rhizopogon umbrinoviolascens	A.H. Sm.
4SD7R	78Z7	accepted	species	Rhizopogon flavofibrillosus	A.H. Sm.
4SD5X	78Z7	accepted	species	Rhizopogon argillascens	A.H. Sm.
4SDD4	78Z7	accepted	species	Rhizopogon yakushimensis	Y. Sugiy., M. Murata & K. Nara
4SDBT	78Z7	accepted	species	Rhizopogon subcaerulescens	A.H. Sm.
4SDBG	78Z7	accepted	species	Rhizopogon shanxiensis	B. Liu
4SD7W	78Z7	accepted	species	Rhizopogon fuscorubens	A.H. Sm.
6X78C	78Z7	accepted	species	Rhizopogon olivaceotinctus	A.H. Sm.
4SDD5	78Z7	accepted	species	Rhizopogon zelleri	A.H. Sm.
4SD66	78Z7	accepted	species	Rhizopogon aurantius	Harkn.
4SD7Y	78Z7	accepted	species	Rhizopogon gelatinosus	A.H. Sm.
4SD68	78Z7	accepted	species	Rhizopogon bacillisporus	A.H. Sm.
4SD9H	78Z7	accepted	species	Rhizopogon molliglebus	A.H. Sm.
4SD6G	78Z7	accepted	species	Rhizopogon brunneifibrillosus	A.H. Sm.
4SD6K	78Z7	accepted	species	Rhizopogon brunnescens	Zeller
4SD8S	78Z7	accepted	species	Rhizopogon laricinus	Y. Miyamoto & T.C. Maximov
4SD74	78Z7	accepted	species	Rhizopogon columbianus	K.A. Harrison & A.H. Sm.
79769	78Z7	accepted	species	Rhizopogon boninensis	S. Ito & S. Imai
